aclew_child_id,corp,group_corp,group_corpNE,language,child_sex,age_mo_round,segment,segment_dur,n_spkrs_clip,tds_min,ocds_min,cds_min,ads_min,tds_mph,ocds_mph,cds_mph,ads_mph,prop_tds,prop_ocds,prop_cds,prop_ads
5959,WAR,"NA_English","NA_English",English,M,9,7,2,2,0.165,0,0.165,0.054,4.95,0,4.95,1.62,0.4296875,0,0.4296875,0.140625
5959,WAR,"NA_English","NA_English",English,M,9,8,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
5959,WAR,"NA_English","NA_English",English,M,9,9,2,4,0,0.01,0.01,2.133,0,0.3,0.3,63.99,0,0.00466635557629491,0.00466635557629491,0.9953336444237052
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,1,2,4,0.116,0.19,0.306,0.598,3.48,5.7,9.18,17.939999999999998,0.11372549019607844,0.18627450980392157,0.3,0.5862745098039215
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,10,2,2,0.565,0,0.565,0.3,16.95,0,16.95,9,0.3951048951048951,0,0.3951048951048951,0.2097902097902098
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,11,2,11,0.8,0.104,0.905,0.072,24,3.1199999999999997,27.15,2.1599999999999997,0.4501969611705121,0.05852560495216656,0.5092853123241418,0.04051772650534608
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,12,2,6,0.186,0.373,0.559,0.102,5.58,11.19,16.770000000000003,3.0599999999999996,0.21959858323494688,0.4403778040141677,0.6599763872491146,0.1204250295159386
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,13,2,12,0.008,0.019,0.028,0,0.24,0.57,0.84,0,0.2222222222222222,0.5277777777777777,0.7777777777777777,0
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,14,2,12,0.686,0.53,1.216,0.43,20.58,15.9,36.48,12.9,0.29416809605488853,0.2272727272727273,0.5214408233276158,0.1843910806174957
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,15,2,9,0.122,0.632,0.753,0.601,3.66,18.96,22.59,18.03,0.08265582655826559,0.4281842818428184,0.5101626016260162,0.4071815718157181
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,2,2,3,0.209,0.065,0.274,0.708,6.27,1.95,8.22,21.24,0.1754827875734677,0.054575986565911,0.23005877413937872,0.5944584382871537
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,3,2,3,0.376,0.103,0.479,0.179,11.28,3.09,14.37,5.37,0.3636363636363637,0.09961315280464218,0.4632495164410058,0.1731141199226306
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,4,2,2,0.023,0,0.023,0.883,0.69,0,0.69,26.49,0.0247578040904198,0,0.0247578040904198,0.9504843918191604
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,5,2,2,0.148,0,0.148,0.834,4.4399999999999995,0,4.4399999999999995,25.02,0.13097345132743363,0,0.13097345132743363,0.7380530973451328
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,6,2,3,0.386,0.248,0.633,0.105,11.58,7.44,18.99,3.15,0.3434163701067615,0.22064056939501775,0.5631672597864769,0.09341637010676156
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,7,2,1,0.806,0,0.806,0.075,24.18,0,24.18,2.25,0.47777119146413755,0,0.47777119146413755,0.04445761707172495
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,8,2,4,0,0.075,0.075,1.286,0,2.25,2.25,38.58,0,0.05510653930933137,0.05510653930933137,0.9448934606906688
6026,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,27,9,2,11,0.257,0.408,0.666,0.619,7.71,12.239999999999998,19.98,18.57,0.16666666666666666,0.26459143968871596,0.43190661478599224,0.4014267185473411
6035,BER,"NA_English","NA_English",English,F,12,1,2,3,0.271,0,0.271,0.662,8.13,0,8.13,19.86,0.2250830564784053,0,0.2250830564784053,0.5498338870431894
6035,BER,"NA_English","NA_English",English,F,12,10,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
6035,BER,"NA_English","NA_English",English,F,12,11,2,2,0,0,0,1.044,0,0,0,31.32,0,0,0,1
6035,BER,"NA_English","NA_English",English,F,12,12,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
6035,BER,"NA_English","NA_English",English,F,12,13,2,4,0.338,0,0.338,0.646,10.14,0,10.14,19.38,0.2556732223903177,0,0.2556732223903177,0.4886535552193646
6035,BER,"NA_English","NA_English",English,F,12,14,2,2,0.276,0,0.276,0.492,8.280000000000001,0,8.280000000000001,14.76,0.26436781609195403,0,0.26436781609195403,0.47126436781609193
6035,BER,"NA_English","NA_English",English,F,12,15,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
6035,BER,"NA_English","NA_English",English,F,12,2,2,4,0.147,0,0.147,1.373,4.41,0,4.41,41.19,0.08818236352729454,0,0.08818236352729454,0.823635272945411
6035,BER,"NA_English","NA_English",English,F,12,3,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
6035,BER,"NA_English","NA_English",English,F,12,4,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
6035,BER,"NA_English","NA_English",English,F,12,5,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
6035,BER,"NA_English","NA_English",English,F,12,6,2,6,0.24,0.239,0.479,0.739,7.199999999999999,7.17,14.37,22.17,0.1646090534979424,0.16392318244170095,0.32853223593964337,0.5068587105624143
6035,BER,"NA_English","NA_English",English,F,12,7,2,3,0.413,0,0.413,0.684,12.39,0,12.39,20.520000000000003,0.2735099337748344,0,0.2735099337748344,0.45298013245033114
6035,BER,"NA_English","NA_English",English,F,12,8,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
6035,BER,"NA_English","NA_English",English,F,12,9,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
6216,CAS,Tseltal,Tseltal,Tseltal,F,27,random-1,5,1,0.895,0,0.895,0,10.74,0,10.74,0,0.5,0,0.5,0
6216,CAS,Tseltal,Tseltal,Tseltal,F,27,random-2,5,1,1.379,0,1.379,0,16.548,0,16.548,0,0.5,0,0.5,0
6216,CAS,Tseltal,Tseltal,Tseltal,F,27,random-3,5,1,0.337,0,0.337,0,4.0440000000000005,0,4.0440000000000005,0,0.5,0,0.5,0
6216,CAS,Tseltal,Tseltal,Tseltal,F,27,random-4,5,2,0,0,0,1.223,0,0,0,14.676,0,0,0,1
6216,CAS,Tseltal,Tseltal,Tseltal,F,27,random-5,5,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
6216,CAS,Tseltal,Tseltal,Tseltal,F,27,random-6,5,3,0.546,0,0.546,0.834,6.5520000000000005,0,6.5520000000000005,10.008,0.28348909657320875,0,0.28348909657320875,0.43302180685358255
6216,CAS,Tseltal,Tseltal,Tseltal,F,27,random-7,5,4,1.028,0,1.028,0.239,12.336,0,12.336,2.868,0.44793028322440087,0,0.44793028322440087,0.10413943355119826
6216,CAS,Tseltal,Tseltal,Tseltal,F,27,random-8,5,4,0.639,0.074,0.713,0.476,7.668,0.8879999999999999,8.556000000000001,5.712,0.3495623632385121,0.04048140043763676,0.3900437636761488,0.2603938730853392
6216,CAS,Tseltal,Tseltal,Tseltal,F,27,random-9,5,4,0.085,0,0.085,3.481,1.02,0,1.02,41.772,0.02328129279649411,0,0.02328129279649411,0.9534374144070118
6934,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,17,random-1,2.5,8,0.023,0.215,0.238,0.604,0.552,5.159999999999999,5.712,14.496,0.02658959537572254,0.24855491329479767,0.2751445086705202,0.6982658959537572
6934,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,17,random-2,2.5,1,0,0.247,0.247,0,0,5.928,5.928,0,0,1,1,0
6934,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,17,random-3,2.5,9,0,2.371,2.371,1.079,0,56.904,56.904,25.896,0,0.6872463768115942,0.6872463768115942,0.31275362318840577
6934,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,17,random-4,2.5,8,0.205,0.342,0.546,0.962,4.919999999999999,8.208,13.104,23.087999999999997,0.1196730881494454,0.19964973730297725,0.318739054290718,0.5615878575598365
6934,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,17,random-5,2.5,6,0,0.299,0.299,0.358,0,7.176,7.176,8.591999999999999,0,0.4550989345509893,0.4550989345509893,0.5449010654490106
6934,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,17,random-6,2.5,5,0.032,0.903,0.935,0.098,0.768,21.672,22.44,2.352,0.03004694835680751,0.8478873239436621,0.8779342723004696,0.092018779342723
6934,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,17,random-7,2.5,6,0.157,0.993,1.15,0.028,3.768,23.832,27.6,0.672,0.11760299625468164,0.7438202247191011,0.8614232209737828,0.02097378277153558
6934,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,17,random-8,2.5,7,0.137,0.562,0.699,0.301,3.2880000000000003,13.488,16.775999999999996,7.223999999999999,0.1204925241864556,0.494283201407212,0.6147757255936676,0.2647317502198769
6934,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,M,17,random-9,2.5,5,0.037,0.64,0.678,0.812,0.8879999999999999,15.36,16.272,19.488000000000003,0.02423051735428945,0.41912246234446626,0.444007858546169,0.5317616240995415
7176,CAS,Tseltal,Tseltal,Tseltal,M,4,random-1,5,5,0.241,2.239,2.48,0.497,2.892,26.868,29.76,5.964,0.07489123679303915,0.6957737725295214,0.7706650093225605,0.15444375388440024
7176,CAS,Tseltal,Tseltal,Tseltal,M,4,random-2,5,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7176,CAS,Tseltal,Tseltal,Tseltal,M,4,random-3,5,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7176,CAS,Tseltal,Tseltal,Tseltal,M,4,random-4,5,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7176,CAS,Tseltal,Tseltal,Tseltal,M,4,random-5,5,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7176,CAS,Tseltal,Tseltal,Tseltal,M,4,random-6,5,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7176,CAS,Tseltal,Tseltal,Tseltal,M,4,random-7,5,6,0,0.449,0.449,1.525,0,5.388,5.388,18.3,0,0.22745694022289767,0.22745694022289767,0.7725430597771022
7176,CAS,Tseltal,Tseltal,Tseltal,M,4,random-8,5,6,0.574,0.288,0.863,2.197,6.887999999999999,3.456,10.356,26.364,0.15795266923500276,0.07925151348376444,0.23747936158503027,0.604567969179967
7176,CAS,Tseltal,Tseltal,Tseltal,M,4,random-9,5,6,0,0.567,0.567,2.05,0,6.803999999999999,6.803999999999999,24.6,0,0.21666029805120365,0.21666029805120365,0.7833397019487963
7220,CAS,Tseltal,Tseltal,Tseltal,F,22,random-1,5,5,1.995,0.975,2.97,3.467,23.94,11.7,35.64000000000001,41.604,0.2365986717267552,0.11563092979127132,0.35222960151802657,0.4111717267552182
7220,CAS,Tseltal,Tseltal,Tseltal,F,22,random-2,5,6,1.831,0.283,2.114,3.521,21.972,3.396,25.368,42.251999999999995,0.2452451111706402,0.03790517010447361,0.2831502812751138,0.4716046075542459
7220,CAS,Tseltal,Tseltal,Tseltal,F,22,random-3,5,5,0.131,1.076,1.207,2.282,1.572,12.912,14.484,27.384,0.03618784530386741,0.2972375690607735,0.3334254143646409,0.6303867403314917
7220,CAS,Tseltal,Tseltal,Tseltal,F,22,random-4,5,5,0,0.122,0.122,5.251,0,1.464,1.464,63.012,0,0.02270612320863577,0.02270612320863577,0.9772938767913644
7220,CAS,Tseltal,Tseltal,Tseltal,F,22,random-5,5,6,0.302,0.477,0.779,0.742,3.624,5.724,9.348,8.904,0.16566099835436093,0.2616566099835436,0.42731760833790455,0.4070213933077345
7220,CAS,Tseltal,Tseltal,Tseltal,F,22,random-6,5,3,0,0,0,4.472,0,0,0,53.664,0,0,0,1
7220,CAS,Tseltal,Tseltal,Tseltal,F,22,random-7,5,2,0,0.011,0.011,0.042,0,0.13199999999999998,0.13199999999999998,0.5040000000000001,0,0.2075471698113207,0.2075471698113207,0.7924528301886792
7220,CAS,Tseltal,Tseltal,Tseltal,F,22,random-8,5,4,0,0.062,0.062,3.659,0,0.744,0.744,43.908,0,0.0166621875839828,0.0166621875839828,0.9833378124160173
7220,CAS,Tseltal,Tseltal,Tseltal,F,22,random-9,5,7,0.09,1.605,1.695,1.373,1.0799999999999998,19.26,20.34,16.476,0.0284990500316656,0.5082330588980367,0.5367321089297024,0.434768841038632
7326,CAS,Tseltal,Tseltal,Tseltal,M,14,random-1,5,8,0.03,0.332,0.363,4.339,0.36,3.984,4.356,52.068000000000005,0.00633981403212172,0.07016060862214707,0.076711749788672845,0.9169484361792052
7326,CAS,Tseltal,Tseltal,Tseltal,M,14,random-2,5,3,0.55,0.241,0.791,0.033,6.6000000000000005,2.892,9.492,0.396,0.4002911208151383,0.17540029112081512,0.5756914119359534,0.02401746724890829
7326,CAS,Tseltal,Tseltal,Tseltal,M,14,random-3,5,6,0.04,0.088,0.128,1.352,0.48,1.0559999999999998,1.536,16.224,0.02631578947368421,0.05789473684210525,0.08421052631578947,0.8894736842105264
7326,CAS,Tseltal,Tseltal,Tseltal,M,14,random-4,5,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7326,CAS,Tseltal,Tseltal,Tseltal,M,14,random-5,5,3,0.798,0.338,1.137,1.216,9.576,4.056,13.644,14.592,0.2532529355760076,0.1072675341161536,0.3608378292605522,0.3859092351634401
7326,CAS,Tseltal,Tseltal,Tseltal,M,14,random-6,5,3,0.885,0.365,1.25,0.081,10.62,4.38,15,0.972,0.39936823104693137,0.16471119133574005,0.5640794223826714,0.03655234657039711
7326,CAS,Tseltal,Tseltal,Tseltal,M,14,random-7,5,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7326,CAS,Tseltal,Tseltal,Tseltal,M,14,random-8,5,1,0.108,0,0.108,0,1.296,0,1.296,0,0.5,0,0.5,0
7326,CAS,Tseltal,Tseltal,Tseltal,M,14,random-9,5,1,1.291,0,1.291,0,15.492,0,15.492,0,0.5,0,0.5,0
7758,BER,"NA_English","NA_English",English,M,17,1,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7758,BER,"NA_English","NA_English",English,M,17,10,2,1,1.128,0,1.128,0,33.839999999999996,0,33.839999999999996,0,0.5,0,0.5,0
7758,BER,"NA_English","NA_English",English,M,17,11,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7758,BER,"NA_English","NA_English",English,M,17,12,2,2,0.103,0,0.103,0.279,3.09,0,3.09,8.370000000000001,0.21237113402061855,0,0.21237113402061855,0.575257731958763
7758,BER,"NA_English","NA_English",English,M,17,13,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7758,BER,"NA_English","NA_English",English,M,17,14,2,1,0.208,0,0.208,0,6.239999999999999,0,6.239999999999999,0,0.5,0,0.5,0
7758,BER,"NA_English","NA_English",English,M,17,15,2,1,0.05,0,0.05,0,1.5,0,1.5,0,0.5,0,0.5,0
7758,BER,"NA_English","NA_English",English,M,17,2,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7758,BER,"NA_English","NA_English",English,M,17,3,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7758,BER,"NA_English","NA_English",English,M,17,4,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7758,BER,"NA_English","NA_English",English,M,17,5,2,2,0.164,0,0.164,0.22,4.92,0,4.92,6.6,0.2992700729927007,0,0.2992700729927007,0.4014598540145985
7758,BER,"NA_English","NA_English",English,M,17,6,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7758,BER,"NA_English","NA_English",English,M,17,7,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7758,BER,"NA_English","NA_English",English,M,17,8,2,1,0.212,0,0.212,0,6.359999999999999,0,6.359999999999999,0,0.5,0,0.5,0
7758,BER,"NA_English","NA_English",English,M,17,9,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7798,ROW,UK_English,UK_English,British English,M,11,1,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7798,ROW,UK_English,UK_English,British English,M,11,10,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7798,ROW,UK_English,UK_English,British English,M,11,11,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7798,ROW,UK_English,UK_English,British English,M,11,12,2,4,0.01,0,0.01,1.023,0.3,0,0.3,30.69,0.00958772770853307,0,0.00958772770853307,0.9808245445829338
7798,ROW,UK_English,UK_English,British English,M,11,13,2,2,0.384,0,0.384,0.021,11.52,0,11.52,0.63,0.4866920152091255,0,0.4866920152091255,0.02661596958174905
7798,ROW,UK_English,UK_English,British English,M,11,14,2,7,0.047,0,0.047,0.874,1.41,0,1.41,26.22,0.04855371900826446,0,0.04855371900826446,0.902892561983471
7798,ROW,UK_English,UK_English,British English,M,11,15,2,1,0.507,0,0.507,0,15.21,0,15.21,0,0.5,0,0.5,0
7798,ROW,UK_English,UK_English,British English,M,11,2,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7798,ROW,UK_English,UK_English,British English,M,11,3,2,1,0.192,0,0.192,0,5.76,0,5.76,0,0.5,0,0.5,0
7798,ROW,UK_English,UK_English,British English,M,11,4,2,3,0.622,0,0.622,0.533,18.66,0,18.66,15.99,0.35002813731007315,0,0.35002813731007315,0.2999437253798537
7798,ROW,UK_English,UK_English,British English,M,11,5,2,4,0.484,0,0.484,1.086,14.52,0,14.52,32.580000000000005,0.23563777994157736,0,0.23563777994157736,0.5287244401168452
7798,ROW,UK_English,UK_English,British English,M,11,6,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7798,ROW,UK_English,UK_English,British English,M,11,7,2,4,0.02,0,0.02,0.268,0.6,0,0.6,8.040000000000001,0.06493506493506493,0,0.06493506493506493,0.8701298701298701
7798,ROW,UK_English,UK_English,British English,M,11,8,2,4,0.243,0,0.243,0.991,7.29,0,7.29,29.73,0.16452268111035884,0,0.16452268111035884,0.6709546377792824
7798,ROW,UK_English,UK_English,British English,M,11,9,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
7903,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,18,1,2,2,0.125,0.159,0.284,0.05,3.75,4.7700000000000005,8.52,1.5,0.27233115468409586,0.34640522875817,0.6187363834422658,0.10893246187363836
7903,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,18,10,2,2,0.047,0,0.047,1.539,1.41,0,1.41,46.169999999999995,0.02878138395590937,0,0.02878138395590937,0.9424372320881812
7903,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,18,11,2,3,0.101,0.051,0.152,0,3.03,1.5299999999999998,4.56,0,0.39920948616600793,0.20158102766798416,0.6007905138339921,0
7903,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,18,12,2,2,0.18,0.062,0.241,0.066,5.3999999999999995,1.86,7.23,1.98,0.36960985626283366,0.1273100616016427,0.4948665297741273,0.13552361396303902
7903,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,18,13,2,2,0.081,0.162,0.244,0.192,2.43,4.86,7.32,5.76,0.15667311411992263,0.31334622823984526,0.47195357833655704,0.3713733075435203
7903,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,18,14,2,1,0,0,0,0.139,0,0,0,4.17,0,0,0,1
7903,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,18,15,2,2,0.082,0.095,0.177,0.077,2.46,2.85,5.31,2.31,0.2440476190476191,0.2827380952380953,0.5267857142857143,0.22916666666666669
7903,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,18,2,2,2,0,0,0,0.032,0,0,0,0.96,0,0,0,1
7903,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,18,3,2,3,0.271,0,0.271,0.749,8.13,0,8.13,22.47,0.20991479473276536,0,0.20991479473276536,0.5801704105344694
7903,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,18,4,2,3,0.024,0,0.024,1.462,0.72,0,0.72,43.86,0.01589403973509933,0,0.01589403973509933,0.9682119205298012
7903,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,18,5,2,1,0.105,0,0.105,0,3.15,0,3.15,0,0.5,0,0.5,0
7903,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,18,6,2,2,0,0.108,0.108,0.014,0,3.24,3.24,0.42,0,0.8852459016393442,0.8852459016393442,0.11475409836065574
7903,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,18,7,2,3,0.238,0.198,0.437,0.366,7.14,5.94,13.11,10.98,0.228626320845341,0.19020172910662828,0.41978866474543713,0.3515850144092219
7903,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,18,8,2,2,0.017,0.044,0.062,0.143,0.51,1.3199999999999998,1.86,4.29,0.07657657657657659,0.1981981981981982,0.2792792792792793,0.6441441441441441
7903,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,18,9,2,1,0.132,0,0.132,0,3.96,0,3.96,0,0.5,0,0.5,0
8018,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,9,random-1,2.5,8,0.237,0.195,0.432,1.717,5.688,4.68,10.368,41.208000000000006,0.09932942162615256,0.08172673931265717,0.18105616093880972,0.7196144174350377
8018,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,9,random-2,2.5,9,0.101,0.286,0.387,1.549,2.4240000000000004,6.863999999999999,9.288,37.175999999999995,0.04958271968581247,0.1404025527736868,0.18998527245949928,0.7604320078546882
8018,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,9,random-3,2.5,7,0.191,0.23,0.421,0.747,4.584,5.52,10.104,17.928,0.14054451802796175,0.16924208977189112,0.30978660779985284,0.5496688741721855
8018,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,9,random-4,2.5,7,0.005,0.572,0.577,0.469,0.12,13.727999999999998,13.848,11.256,0.00475737392959086,0.544243577545195,0.5490009514747859,0.4462416745956232
8018,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,9,random-5,2.5,8,0.009,0.206,0.215,0.905,0.216,4.944,5.159999999999999,21.72,0.00797165633303808,0.1824623560673162,0.1904340124003543,0.8015943312666076
8018,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,9,random-6,2.5,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8018,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,9,random-7,2.5,3,0,0.076,0.076,1.168,0,1.824,1.824,28.031999999999996,0,0.06109324758842444,0.06109324758842444,0.9389067524115756
8018,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,9,random-8,2.5,8,0.194,1.345,1.54,0.672,4.656000000000001,32.28,36.96,16.128000000000004,0.08063175394846217,0.5590191188694928,0.6400665004156276,0.2793017456359102
8018,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,9,random-9,2.5,8,0.057,0.449,0.506,1.359,1.368,10.776,12.144,32.616,0.02965660770031217,0.2336108220603538,0.26326742976066597,0.7070759625390218
8179,CAS,Tseltal,Tseltal,Tseltal,F,6,random-1,5,6,0,0.441,0.441,1.541,0,5.292,5.292,18.491999999999997,0,0.22250252270433907,0.22250252270433907,0.7774974772956609
8179,CAS,Tseltal,Tseltal,Tseltal,F,6,random-2,5,7,0.019,0.166,0.185,1.563,0.228,1.992,2.22,18.756,0.01075268817204301,0.09394453876627051,0.10469722693831351,0.8845500848896435
8179,CAS,Tseltal,Tseltal,Tseltal,F,6,random-3,5,8,0.112,1.373,1.485,0.034,1.344,16.476,17.820000000000004,0.408,0.0686695278969957,0.8418148375229919,0.9104843654199876,0.02084610668301655
8179,CAS,Tseltal,Tseltal,Tseltal,F,6,random-4,5,9,0,1.272,1.272,1.61,0,15.264,15.264,19.32,0,0.44136016655100624,0.44136016655100624,0.5586398334489938
8179,CAS,Tseltal,Tseltal,Tseltal,F,6,random-5,5,10,0.088,1.837,1.925,2.534,1.0559999999999998,22.044,23.1,30.40799999999999,0.01935341983725533,0.4040026391027051,0.4233560589399605,0.5572905212227842
8179,CAS,Tseltal,Tseltal,Tseltal,F,6,random-6,5,7,0.101,0.396,0.497,2.043,1.2120000000000002,4.752000000000001,5.964,24.516,0.03824308973873533,0.1499432033320712,0.1881862930708065,0.7735706171904582
8179,CAS,Tseltal,Tseltal,Tseltal,F,6,random-7,5,7,0.373,0.318,0.691,1.548,4.476,3.816,8.292,18.576,0.14280245022970903,0.1217457886676876,0.2645482388973966,0.5926493108728943
8179,CAS,Tseltal,Tseltal,Tseltal,F,6,random-8,5,7,0.321,0.592,0.913,0.36,3.852,7.103999999999999,10.956,4.319999999999999,0.20138017565872016,0.37139272271016305,0.5727728983688833,0.22584692597239647
8179,CAS,Tseltal,Tseltal,Tseltal,F,6,random-9,5,7,0.321,0.116,0.437,1.708,3.852,1.392,5.244000000000001,20.496,0.13017031630170317,0.04703974047039741,0.17721005677210058,0.6926196269261963
8357,ROW,UK_English,UK_English,British English,F,12,1,2,4,0.197,0.144,0.342,0.362,5.91,4.319999999999999,10.260000000000002,10.86,0.218645948945616,0.15982241953385126,0.3795782463928968,0.4017758046614872
8357,ROW,UK_English,UK_English,British English,F,12,10,2,2,0.097,0.125,0.222,0.106,2.91,3.75,6.66,3.1799999999999997,0.22823529411764704,0.2941176470588235,0.5223529411764706,0.24941176470588233
8357,ROW,UK_English,UK_English,British English,F,12,11,2,3,0.109,0.076,0.185,0.642,3.27,2.28,5.55,19.26,0.11645299145299146,0.0811965811965812,0.19764957264957267,0.6858974358974359
8357,ROW,UK_English,UK_English,British English,F,12,12,2,2,0.017,0.279,0.296,0.589,0.51,8.370000000000001,8.879999999999999,17.669999999999998,0.0188470066518847,0.30931263858093133,0.328159645232816,0.6529933481152994
8357,ROW,UK_English,UK_English,British English,F,12,13,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8357,ROW,UK_English,UK_English,British English,F,12,14,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8357,ROW,UK_English,UK_English,British English,F,12,15,2,2,0.342,0.516,0.857,0.199,10.260000000000002,15.48,25.71,5.970000000000001,0.2446351931330472,0.3690987124463519,0.6130185979971386,0.142346208869814
8357,ROW,UK_English,UK_English,British English,F,12,2,2,2,0.047,0.015,0.062,0.202,1.41,0.45,1.86,6.0600000000000005,0.15112540192926044,0.04823151125401929,0.19935691318327975,0.6495176848874599
8357,ROW,UK_English,UK_English,British English,F,12,3,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8357,ROW,UK_English,UK_English,British English,F,12,4,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8357,ROW,UK_English,UK_English,British English,F,12,5,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8357,ROW,UK_English,UK_English,British English,F,12,6,2,3,0.04,0.095,0.135,0.277,1.2,2.85,4.050000000000001,8.31,0.08849557522123894,0.21017699115044247,0.29867256637168144,0.6128318584070797
8357,ROW,UK_English,UK_English,British English,F,12,7,2,1,0.197,0,0.197,0,5.91,0,5.91,0,0.5,0,0.5,0
8357,ROW,UK_English,UK_English,British English,F,12,8,2,2,0.539,0,0.539,0.207,16.17,0,16.17,6.21,0.4194552529182879,0,0.4194552529182879,0.1610894941634241
