aclew_child_id,group_corp,group_corpNE,corp,segment,age_mo_round,tchiyr.m,tchiyr.sd,n_spkrs_clip.st,SpkrType,tds_mph.st,cds_mph.st,ads_mph.st
1196,NA_English,NA_English,BER,14,9,13.928571428571429,8.62473932153252,1,Woman,0,0.84,7.59
1196,NA_English,NA_English,BER,15,9,13.928571428571429,8.62473932153252,0,Child,0,0,0
1196,NA_English,NA_English,BER,15,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
1196,NA_English,NA_English,BER,15,9,13.928571428571429,8.62473932153252,1,Woman,0,0,35.339999999999996
1196,NA_English,NA_English,BER,2,9,13.928571428571429,8.62473932153252,1,Child,0,0,1.35
1196,NA_English,NA_English,BER,2,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
1196,NA_English,NA_English,BER,2,9,13.928571428571429,8.62473932153252,1,Woman,0,4.68,0
1196,NA_English,NA_English,BER,3,9,13.928571428571429,8.62473932153252,1,Child,0,0,0.39
1196,NA_English,NA_English,BER,3,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
1196,NA_English,NA_English,BER,3,9,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1196,NA_English,NA_English,BER,4,9,13.928571428571429,8.62473932153252,1,Child,0,0,0.5399999999999999
1196,NA_English,NA_English,BER,4,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
1196,NA_English,NA_English,BER,4,9,13.928571428571429,8.62473932153252,1,Woman,0.8099999999999999,1.5599999999999998,0
1196,NA_English,NA_English,BER,5,9,13.928571428571429,8.62473932153252,2,Child,0,0,3.99
1196,NA_English,NA_English,BER,5,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
1196,NA_English,NA_English,BER,5,9,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1196,NA_English,NA_English,BER,6,9,13.928571428571429,8.62473932153252,1,Child,0,0,2.13
1196,NA_English,NA_English,BER,6,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
1196,NA_English,NA_English,BER,6,9,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1196,NA_English,NA_English,BER,7,9,13.928571428571429,8.62473932153252,1,Child,0,0,9.57
1196,NA_English,NA_English,BER,7,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
1196,NA_English,NA_English,BER,7,9,13.928571428571429,8.62473932153252,1,Woman,0,2.31,0
1196,NA_English,NA_English,BER,8,9,13.928571428571429,8.62473932153252,1,Child,0,0,6.27
1196,NA_English,NA_English,BER,8,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
1196,NA_English,NA_English,BER,8,9,13.928571428571429,8.62473932153252,1,Woman,0.8099999999999999,3.42,0
1196,NA_English,NA_English,BER,9,9,13.928571428571429,8.62473932153252,1,Child,0.26999999999999996,0.26999999999999996,0.7799999999999999
1196,NA_English,NA_English,BER,9,9,13.928571428571429,8.62473932153252,0,Man,0,0,0
1196,NA_English,NA_English,BER,9,9,13.928571428571429,8.62473932153252,1,Woman,0.72,0.72,10.71
1299,Arg_Spanish,Arg_Spanish,ROS,1,23,13.928571428571429,8.62473932153252,0,Child,0,0,0
1299,Arg_Spanish,Arg_Spanish,ROS,1,23,13.928571428571429,8.62473932153252,1,Man,0,0,2.4
1299,Arg_Spanish,Arg_Spanish,ROS,1,23,13.928571428571429,8.62473932153252,2,Woman,1.86,1.86,25.98
1299,Arg_Spanish,Arg_Spanish,ROS,10,23,13.928571428571429,8.62473932153252,1,Child,0,0,0.8099999999999999
1299,Arg_Spanish,Arg_Spanish,ROS,10,23,13.928571428571429,8.62473932153252,1,Man,5.22,10.98,0
1299,Arg_Spanish,Arg_Spanish,ROS,10,23,13.928571428571429,8.62473932153252,2,Woman,0,0,5.52
1299,Arg_Spanish,Arg_Spanish,ROS,11,23,13.928571428571429,8.62473932153252,0,Child,0,0,0
1299,Arg_Spanish,Arg_Spanish,ROS,11,23,13.928571428571429,8.62473932153252,1,Man,0,0,32.28
1299,Arg_Spanish,Arg_Spanish,ROS,11,23,13.928571428571429,8.62473932153252,2,Woman,4.050000000000001,4.59,12.96
1299,Arg_Spanish,Arg_Spanish,ROS,12,23,13.928571428571429,8.62473932153252,0,Child,0,0,0
1299,Arg_Spanish,Arg_Spanish,ROS,12,23,13.928571428571429,8.62473932153252,0,Man,0,0,0
1299,Arg_Spanish,Arg_Spanish,ROS,12,23,13.928571428571429,8.62473932153252,1,Woman,2.88,2.88,0
1299,Arg_Spanish,Arg_Spanish,ROS,13,23,13.928571428571429,8.62473932153252,2,Child,0,0,0
1299,Arg_Spanish,Arg_Spanish,ROS,13,23,13.928571428571429,8.62473932153252,1,Man,5.31,5.31,0.87
1299,Arg_Spanish,Arg_Spanish,ROS,13,23,13.928571428571429,8.62473932153252,2,Woman,0,0,3.0599999999999996
1299,Arg_Spanish,Arg_Spanish,ROS,14,23,13.928571428571429,8.62473932153252,0,Child,0,0,0
1299,Arg_Spanish,Arg_Spanish,ROS,14,23,13.928571428571429,8.62473932153252,1,Man,0,0,2.97
1299,Arg_Spanish,Arg_Spanish,ROS,14,23,13.928571428571429,8.62473932153252,2,Woman,0,0,4.92
1299,Arg_Spanish,Arg_Spanish,ROS,15,23,13.928571428571429,8.62473932153252,2,Child,0.24,0.24,3.21
1299,Arg_Spanish,Arg_Spanish,ROS,15,23,13.928571428571429,8.62473932153252,0,Man,0,0,0
1299,Arg_Spanish,Arg_Spanish,ROS,15,23,13.928571428571429,8.62473932153252,2,Woman,0.32999999999999996,2.1599999999999997,0
1299,Arg_Spanish,Arg_Spanish,ROS,2,23,13.928571428571429,8.62473932153252,0,Child,0,0,0
1299,Arg_Spanish,Arg_Spanish,ROS,2,23,13.928571428571429,8.62473932153252,1,Man,0,2.31,2.25
1299,Arg_Spanish,Arg_Spanish,ROS,2,23,13.928571428571429,8.62473932153252,3,Woman,0.51,0.96,24.360000000000003
1299,Arg_Spanish,Arg_Spanish,ROS,3,23,13.928571428571429,8.62473932153252,1,Child,0.32999999999999996,0.32999999999999996,0
1299,Arg_Spanish,Arg_Spanish,ROS,3,23,13.928571428571429,8.62473932153252,0,Man,0,0,0
1299,Arg_Spanish,Arg_Spanish,ROS,3,23,13.928571428571429,8.62473932153252,1,Woman,7.77,9.27,0
1299,Arg_Spanish,Arg_Spanish,ROS,4,23,13.928571428571429,8.62473932153252,2,Child,2.6399999999999997,3.1799999999999997,3.5999999999999996
1299,Arg_Spanish,Arg_Spanish,ROS,4,23,13.928571428571429,8.62473932153252,1,Man,0,0.48,3.5999999999999996
1299,Arg_Spanish,Arg_Spanish,ROS,4,23,13.928571428571429,8.62473932153252,2,Woman,2.0700000000000003,6.42,5.07
1299,Arg_Spanish,Arg_Spanish,ROS,5,23,13.928571428571429,8.62473932153252,3,Child,1.5,1.5,0
1299,Arg_Spanish,Arg_Spanish,ROS,5,23,13.928571428571429,8.62473932153252,1,Man,0.63,2.76,0.39
1299,Arg_Spanish,Arg_Spanish,ROS,5,23,13.928571428571429,8.62473932153252,3,Woman,1.26,12.57,1.41
1299,Arg_Spanish,Arg_Spanish,ROS,6,23,13.928571428571429,8.62473932153252,2,Child,0,0,0.87
1299,Arg_Spanish,Arg_Spanish,ROS,6,23,13.928571428571429,8.62473932153252,0,Man,0,0,0
1299,Arg_Spanish,Arg_Spanish,ROS,6,23,13.928571428571429,8.62473932153252,1,Woman,3.78,3.78,0
1299,Arg_Spanish,Arg_Spanish,ROS,7,23,13.928571428571429,8.62473932153252,1,Child,0,0,31.589999999999996
1299,Arg_Spanish,Arg_Spanish,ROS,7,23,13.928571428571429,8.62473932153252,1,Man,0,2.6399999999999997,6.6
1299,Arg_Spanish,Arg_Spanish,ROS,7,23,13.928571428571429,8.62473932153252,1,Woman,0,0,3.54
1299,Arg_Spanish,Arg_Spanish,ROS,8,23,13.928571428571429,8.62473932153252,1,Child,1.0799999999999998,1.0799999999999998,0.84
1299,Arg_Spanish,Arg_Spanish,ROS,8,23,13.928571428571429,8.62473932153252,1,Man,0,1.77,0
1299,Arg_Spanish,Arg_Spanish,ROS,8,23,13.928571428571429,8.62473932153252,3,Woman,0.45,8.040000000000001,34.77
1299,Arg_Spanish,Arg_Spanish,ROS,9,23,13.928571428571429,8.62473932153252,3,Child,0,10.71,1.11
1299,Arg_Spanish,Arg_Spanish,ROS,9,23,13.928571428571429,8.62473932153252,1,Man,0,0.48,7.08
1299,Arg_Spanish,Arg_Spanish,ROS,9,23,13.928571428571429,8.62473932153252,2,Woman,0,1.86,11.34
1499,NA_English,NA_English,SOD,1,32,13.928571428571429,8.62473932153252,2,Child,0,0,1.23
1499,NA_English,NA_English,SOD,1,32,13.928571428571429,8.62473932153252,1,Man,0,5.82,0
1499,NA_English,NA_English,SOD,1,32,13.928571428571429,8.62473932153252,2,Woman,5.94,9.06,0
1499,NA_English,NA_English,SOD,10,32,13.928571428571429,8.62473932153252,1,Child,0,0,0
1499,NA_English,NA_English,SOD,10,32,13.928571428571429,8.62473932153252,0,Man,0,0,0
1499,NA_English,NA_English,SOD,10,32,13.928571428571429,8.62473932153252,2,Woman,0.7799999999999999,1.5,0
1499,NA_English,NA_English,SOD,11,32,13.928571428571429,8.62473932153252,0,Child,0,0,0
1499,NA_English,NA_English,SOD,11,32,13.928571428571429,8.62473932153252,0,Man,0,0,0
1499,NA_English,NA_English,SOD,11,32,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1499,NA_English,NA_English,SOD,12,32,13.928571428571429,8.62473932153252,2,Child,0,0,3.66
1499,NA_English,NA_English,SOD,12,32,13.928571428571429,8.62473932153252,0,Man,0,0,0
1499,NA_English,NA_English,SOD,12,32,13.928571428571429,8.62473932153252,3,Woman,10.14,14.13,0
1499,NA_English,NA_English,SOD,13,32,13.928571428571429,8.62473932153252,0,Child,0,0,0
1499,NA_English,NA_English,SOD,13,32,13.928571428571429,8.62473932153252,0,Man,0,0,0
1499,NA_English,NA_English,SOD,13,32,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1499,NA_English,NA_English,SOD,14,32,13.928571428571429,8.62473932153252,4,Child,6.930000000000001,8.280000000000001,0
1499,NA_English,NA_English,SOD,14,32,13.928571428571429,8.62473932153252,1,Man,0,0.32999999999999996,0
1499,NA_English,NA_English,SOD,14,32,13.928571428571429,8.62473932153252,1,Woman,0,0,0
1499,NA_English,NA_English,SOD,15,32,13.928571428571429,8.62473932153252,1,Child,3.03,3.03,0
1499,NA_English,NA_English,SOD,15,32,13.928571428571429,8.62473932153252,0,Man,0,0,0
1499,NA_English,NA_English,SOD,15,32,13.928571428571429,8.62473932153252,1,Woman,0.3,0.3,0
1499,NA_English,NA_English,SOD,2,32,13.928571428571429,8.62473932153252,0,Child,0,0,0
1499,NA_English,NA_English,SOD,2,32,13.928571428571429,8.62473932153252,0,Man,0,0,0
1499,NA_English,NA_English,SOD,2,32,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1499,NA_English,NA_English,SOD,3,32,13.928571428571429,8.62473932153252,0,Child,0,0,0
1499,NA_English,NA_English,SOD,3,32,13.928571428571429,8.62473932153252,0,Man,0,0,0
1499,NA_English,NA_English,SOD,3,32,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1499,NA_English,NA_English,SOD,4,32,13.928571428571429,8.62473932153252,4,Child,0,0,1.41
1499,NA_English,NA_English,SOD,4,32,13.928571428571429,8.62473932153252,2,Man,0,2.19,0
1499,NA_English,NA_English,SOD,4,32,13.928571428571429,8.62473932153252,4,Woman,7.38,8.91,0
1499,NA_English,NA_English,SOD,5,32,13.928571428571429,8.62473932153252,4,Child,0,0,2.85
1499,NA_English,NA_English,SOD,5,32,13.928571428571429,8.62473932153252,0,Man,0,0,0
1499,NA_English,NA_English,SOD,5,32,13.928571428571429,8.62473932153252,4,Woman,4.050000000000001,9,0
1499,NA_English,NA_English,SOD,6,32,13.928571428571429,8.62473932153252,2,Child,0,0,2.1
1499,NA_English,NA_English,SOD,6,32,13.928571428571429,8.62473932153252,1,Man,0,0,0
1499,NA_English,NA_English,SOD,6,32,13.928571428571429,8.62473932153252,2,Woman,1.2899999999999998,5.04,0
1499,NA_English,NA_English,SOD,7,32,13.928571428571429,8.62473932153252,5,Child,0,2.52,10.23
1499,NA_English,NA_English,SOD,7,32,13.928571428571429,8.62473932153252,2,Man,0,0.5399999999999999,0
1499,NA_English,NA_English,SOD,7,32,13.928571428571429,8.62473932153252,4,Woman,0,3.9,0
1499,NA_English,NA_English,SOD,8,32,13.928571428571429,8.62473932153252,1,Child,0,0.75,1.92
1499,NA_English,NA_English,SOD,8,32,13.928571428571429,8.62473932153252,1,Man,0.21,0.8999999999999999,0
1499,NA_English,NA_English,SOD,8,32,13.928571428571429,8.62473932153252,2,Woman,0.84,1.89,0
1499,NA_English,NA_English,SOD,9,32,13.928571428571429,8.62473932153252,0,Child,0,0,0
1499,NA_English,NA_English,SOD,9,32,13.928571428571429,8.62473932153252,0,Man,0,0,0
1499,NA_English,NA_English,SOD,9,32,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1618,NA_English,NA_English,BER,1,7,13.928571428571429,8.62473932153252,1,Child,0,0,10.29
1618,NA_English,NA_English,BER,1,7,13.928571428571429,8.62473932153252,0,Man,0,0,0
1618,NA_English,NA_English,BER,1,7,13.928571428571429,8.62473932153252,1,Woman,3.21,8.7,0
1618,NA_English,NA_English,BER,10,7,13.928571428571429,8.62473932153252,2,Child,0,0,9.57
1618,NA_English,NA_English,BER,10,7,13.928571428571429,8.62473932153252,1,Man,0,1.14,3.72
1618,NA_English,NA_English,BER,10,7,13.928571428571429,8.62473932153252,2,Woman,10.62,14.46,4.59
1618,NA_English,NA_English,BER,11,7,13.928571428571429,8.62473932153252,1,Child,2.34,2.34,6.99
1618,NA_English,NA_English,BER,11,7,13.928571428571429,8.62473932153252,0,Man,0,0,0
1618,NA_English,NA_English,BER,11,7,13.928571428571429,8.62473932153252,1,Woman,5.34,9.57,0
1618,NA_English,NA_English,BER,12,7,13.928571428571429,8.62473932153252,0,Child,0,0,0
1618,NA_English,NA_English,BER,12,7,13.928571428571429,8.62473932153252,0,Man,0,0,0
1618,NA_English,NA_English,BER,12,7,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1618,NA_English,NA_English,BER,13,7,13.928571428571429,8.62473932153252,0,Child,0,0,0
1618,NA_English,NA_English,BER,13,7,13.928571428571429,8.62473932153252,0,Man,0,0,0
1618,NA_English,NA_English,BER,13,7,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1618,NA_English,NA_English,BER,14,7,13.928571428571429,8.62473932153252,1,Child,0,0,7.32
1618,NA_English,NA_English,BER,14,7,13.928571428571429,8.62473932153252,1,Man,0,1.5599999999999998,16.560000000000002
1618,NA_English,NA_English,BER,14,7,13.928571428571429,8.62473932153252,2,Woman,3.03,10.68,13.32
1618,NA_English,NA_English,BER,15,7,13.928571428571429,8.62473932153252,0,Child,0,0,0
1618,NA_English,NA_English,BER,15,7,13.928571428571429,8.62473932153252,0,Man,0,0,0
1618,NA_English,NA_English,BER,15,7,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1618,NA_English,NA_English,BER,2,7,13.928571428571429,8.62473932153252,0,Child,0,0,0
1618,NA_English,NA_English,BER,2,7,13.928571428571429,8.62473932153252,0,Man,0,0,0
1618,NA_English,NA_English,BER,2,7,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1618,NA_English,NA_English,BER,3,7,13.928571428571429,8.62473932153252,0,Child,0,0,0
1618,NA_English,NA_English,BER,3,7,13.928571428571429,8.62473932153252,0,Man,0,0,0
1618,NA_English,NA_English,BER,3,7,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1618,NA_English,NA_English,BER,4,7,13.928571428571429,8.62473932153252,0,Child,0,0,0
1618,NA_English,NA_English,BER,4,7,13.928571428571429,8.62473932153252,0,Man,0,0,0
1618,NA_English,NA_English,BER,4,7,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1618,NA_English,NA_English,BER,5,7,13.928571428571429,8.62473932153252,0,Child,0,0,0
1618,NA_English,NA_English,BER,5,7,13.928571428571429,8.62473932153252,0,Man,0,0,0
1618,NA_English,NA_English,BER,5,7,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1618,NA_English,NA_English,BER,6,7,13.928571428571429,8.62473932153252,0,Child,0,0,0
1618,NA_English,NA_English,BER,6,7,13.928571428571429,8.62473932153252,0,Man,0,0,0
1618,NA_English,NA_English,BER,6,7,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1618,NA_English,NA_English,BER,7,7,13.928571428571429,8.62473932153252,0,Child,0,0,0
1618,NA_English,NA_English,BER,7,7,13.928571428571429,8.62473932153252,0,Man,0,0,0
1618,NA_English,NA_English,BER,7,7,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1618,NA_English,NA_English,BER,8,7,13.928571428571429,8.62473932153252,0,Child,0,0,0
1618,NA_English,NA_English,BER,8,7,13.928571428571429,8.62473932153252,0,Man,0,0,0
1618,NA_English,NA_English,BER,8,7,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1618,NA_English,NA_English,BER,9,7,13.928571428571429,8.62473932153252,0,Child,0,0,0
1618,NA_English,NA_English,BER,9,7,13.928571428571429,8.62473932153252,0,Man,0,0,0
1618,NA_English,NA_English,BER,9,7,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1735,UK_English,UK_English,ROW,1,21,13.928571428571429,8.62473932153252,0,Child,0,0,0
1735,UK_English,UK_English,ROW,1,21,13.928571428571429,8.62473932153252,0,Man,0,0,0
1735,UK_English,UK_English,ROW,1,21,13.928571428571429,8.62473932153252,1,Woman,8.61,8.61,0
1735,UK_English,UK_English,ROW,10,21,13.928571428571429,8.62473932153252,0,Child,0,0,0
1735,UK_English,UK_English,ROW,10,21,13.928571428571429,8.62473932153252,0,Man,0,0,0
1735,UK_English,UK_English,ROW,10,21,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1735,UK_English,UK_English,ROW,11,21,13.928571428571429,8.62473932153252,1,Child,0.24,0.24,1.83
1735,UK_English,UK_English,ROW,11,21,13.928571428571429,8.62473932153252,1,Man,5.82,11.04,0
1735,UK_English,UK_English,ROW,11,21,13.928571428571429,8.62473932153252,1,Woman,1.5,1.5,0
1735,UK_English,UK_English,ROW,12,21,13.928571428571429,8.62473932153252,1,Child,1.2899999999999998,1.2899999999999998,0
1735,UK_English,UK_English,ROW,12,21,13.928571428571429,8.62473932153252,0,Man,0,0,0
1735,UK_English,UK_English,ROW,12,21,13.928571428571429,8.62473932153252,1,Woman,0.32999999999999996,0.32999999999999996,0
1735,UK_English,UK_English,ROW,13,21,13.928571428571429,8.62473932153252,0,Child,0,0,0
1735,UK_English,UK_English,ROW,13,21,13.928571428571429,8.62473932153252,0,Man,0,0,0
1735,UK_English,UK_English,ROW,13,21,13.928571428571429,8.62473932153252,1,Woman,1.2,1.2,0
1735,UK_English,UK_English,ROW,14,21,13.928571428571429,8.62473932153252,1,Child,4.98,4.98,4.68
1735,UK_English,UK_English,ROW,14,21,13.928571428571429,8.62473932153252,0,Man,0,0,0
1735,UK_English,UK_English,ROW,14,21,13.928571428571429,8.62473932153252,1,Woman,7.08,10.47,0
1735,UK_English,UK_English,ROW,15,21,13.928571428571429,8.62473932153252,1,Child,0.51,0.51,0
1735,UK_English,UK_English,ROW,15,21,13.928571428571429,8.62473932153252,0,Man,0,0,0
1735,UK_English,UK_English,ROW,15,21,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1735,UK_English,UK_English,ROW,2,21,13.928571428571429,8.62473932153252,1,Child,0,0,0
1735,UK_English,UK_English,ROW,2,21,13.928571428571429,8.62473932153252,0,Man,0,0,0
1735,UK_English,UK_English,ROW,2,21,13.928571428571429,8.62473932153252,1,Woman,0.39,0.39,0
1735,UK_English,UK_English,ROW,3,21,13.928571428571429,8.62473932153252,1,Child,0,0,3.39
1735,UK_English,UK_English,ROW,3,21,13.928571428571429,8.62473932153252,1,Man,11.64,12.78,0
1735,UK_English,UK_English,ROW,3,21,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1735,UK_English,UK_English,ROW,4,21,13.928571428571429,8.62473932153252,1,Child,0,0,9.57
1735,UK_English,UK_English,ROW,4,21,13.928571428571429,8.62473932153252,0,Man,0,0,0
1735,UK_English,UK_English,ROW,4,21,13.928571428571429,8.62473932153252,1,Woman,9.9,22.92,0
1735,UK_English,UK_English,ROW,5,21,13.928571428571429,8.62473932153252,0,Child,0,0,0
1735,UK_English,UK_English,ROW,5,21,13.928571428571429,8.62473932153252,0,Man,0,0,0
1735,UK_English,UK_English,ROW,5,21,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1735,UK_English,UK_English,ROW,6,21,13.928571428571429,8.62473932153252,0,Child,0,0,0
1735,UK_English,UK_English,ROW,6,21,13.928571428571429,8.62473932153252,0,Man,0,0,0
1735,UK_English,UK_English,ROW,6,21,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1735,UK_English,UK_English,ROW,7,21,13.928571428571429,8.62473932153252,1,Child,0,0,1.3199999999999998
1735,UK_English,UK_English,ROW,7,21,13.928571428571429,8.62473932153252,1,Man,0,0,3.84
1735,UK_English,UK_English,ROW,7,21,13.928571428571429,8.62473932153252,2,Woman,7.38,7.38,4.35
1735,UK_English,UK_English,ROW,8,21,13.928571428571429,8.62473932153252,1,Child,0,0,0.63
1735,UK_English,UK_English,ROW,8,21,13.928571428571429,8.62473932153252,0,Man,0,0,0
1735,UK_English,UK_English,ROW,8,21,13.928571428571429,8.62473932153252,1,Woman,9.09,9.09,0
1735,UK_English,UK_English,ROW,9,21,13.928571428571429,8.62473932153252,0,Child,0,0,0
1735,UK_English,UK_English,ROW,9,21,13.928571428571429,8.62473932153252,0,Man,0,0,0
1735,UK_English,UK_English,ROW,9,21,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1768,UK_English,UK_English,ROW,1,21,13.928571428571429,8.62473932153252,0,Child,0,0,0
1768,UK_English,UK_English,ROW,1,21,13.928571428571429,8.62473932153252,1,Man,0,0,0.72
1768,UK_English,UK_English,ROW,1,21,13.928571428571429,8.62473932153252,1,Woman,1.62,1.62,1.98
1768,UK_English,UK_English,ROW,10,21,13.928571428571429,8.62473932153252,0,Child,0,0,0
1768,UK_English,UK_English,ROW,10,21,13.928571428571429,8.62473932153252,1,Man,0,0,36.54
1768,UK_English,UK_English,ROW,10,21,13.928571428571429,8.62473932153252,1,Woman,0,0,6.42
1768,UK_English,UK_English,ROW,11,21,13.928571428571429,8.62473932153252,0,Child,0,0,0
1768,UK_English,UK_English,ROW,11,21,13.928571428571429,8.62473932153252,2,Man,6.930000000000001,7.800000000000001,7.59
1768,UK_English,UK_English,ROW,11,21,13.928571428571429,8.62473932153252,1,Woman,0.6,0.6,3.78
1768,UK_English,UK_English,ROW,12,21,13.928571428571429,8.62473932153252,0,Child,0,0,0
1768,UK_English,UK_English,ROW,12,21,13.928571428571429,8.62473932153252,1,Man,2.46,2.46,0
1768,UK_English,UK_English,ROW,12,21,13.928571428571429,8.62473932153252,1,Woman,0,0,0
1768,UK_English,UK_English,ROW,13,21,13.928571428571429,8.62473932153252,0,Child,0,0,0
1768,UK_English,UK_English,ROW,13,21,13.928571428571429,8.62473932153252,1,Man,2.4,2.4,0.6
1768,UK_English,UK_English,ROW,13,21,13.928571428571429,8.62473932153252,0,Woman,0,0,0
1768,UK_English,UK_English,ROW,14,21,13.928571428571429,8.62473932153252,1,Child,0,0,0
1768,UK_English,UK_English,ROW,14,21,13.928571428571429,8.62473932153252,3,Man,3.69,4.95,1.89
1768,UK_English,UK_English,ROW,14,21,13.928571428571429,8.62473932153252,2,Woman,1.71,1.71,3.21
1768,UK_English,UK_English,ROW,15,21,13.928571428571429,8.62473932153252,0,Child,0,0,0
1768,UK_English,UK_English,ROW,15,21,13.928571428571429,8.62473932153252,2,Man,5.67,6.39,0
1768,UK_English,UK_English,ROW,15,21,13.928571428571429,8.62473932153252,1,Woman,2.43,2.43,0
1768,UK_English,UK_English,ROW,2,21,13.928571428571429,8.62473932153252,0,Child,0,0,0
1768,UK_English,UK_English,ROW,2,21,13.928571428571429,8.62473932153252,1,Man,0,0,0
1768,UK_English,UK_English,ROW,2,21,13.928571428571429,8.62473932153252,1,Woman,0,0,0
1768,UK_English,UK_English,ROW,3,21,13.928571428571429,8.62473932153252,0,Child,0,0,0
1768,UK_English,UK_English,ROW,3,21,13.928571428571429,8.62473932153252,0,Man,0,0,0
1768,UK_English,UK_English,ROW,3,21,13.928571428571429,8.62473932153252,2,Woman,10.77,11.25,5.31
1768,UK_English,UK_English,ROW,4,21,13.928571428571429,8.62473932153252,0,Child,0,0,0
1768,UK_English,UK_English,ROW,4,21,13.928571428571429,8.62473932153252,1,Man,3.63,3.63,1.17
1768,UK_English,UK_English,ROW,4,21,13.928571428571429,8.62473932153252,1,Woman,0.32999999999999996,0.32999999999999996,1.5299999999999998
1768,UK_English,UK_English,ROW,5,21,13.928571428571429,8.62473932153252,0,Child,0,0,0
